,index,title,pubDate,guid,link,description
872,15120,Have we found the 'animal origin' of Covid?,"Sat, 25 Mar 2023 07:47:34 GMT",https://www.bbc.co.uk/news/science-environment-65067264,https://www.bbc.co.uk/news/science-environment-65067264?at_medium=RSS&at_campaign=KARANGA,"Genetic data released by China three years after it was gathered has provided 'the best evidence' of how the pandemic started, scientists say."
873,11754,Can I get a Cold Weather Payment and how much are they?,"Fri, 16 Dec 2022 10:43:00 GMT",https://www.bbc.co.uk/news/business-55992592,https://www.bbc.co.uk/news/business-55992592?at_medium=RSS&at_campaign=KARANGA,Cold Weather Payments are available to some owing to a run of sub-zero temperatures.
874,1862,Ukraine war: Germany's conundrum over its ties with Russia,"Sun, 17 Apr 2022 23:30:49 GMT",https://www.bbc.co.uk/news/world-europe-61118706,https://www.bbc.co.uk/news/world-europe-61118706?at_medium=RSS&at_campaign=KARANGA,Berlin now has some hard decisions to make following years of dialogue and co-operation with Moscow.
875,12049,"Are you in business?, Rishi Sunak asks homeless man during shelter visit","Sat, 24 Dec 2022 17:54:05 GMT",https://www.bbc.co.uk/news/uk-64087160,https://www.bbc.co.uk/news/uk-64087160?at_medium=RSS&at_campaign=KARANGA,The prime minister has been criticised by some Labour MPs after his chat with homeless man goes viral online.
876,10546,The Papers: 'They think it's all sober' and PM's fears for women,"Fri, 18 Nov 2022 23:46:49 GMT",https://www.bbc.co.uk/news/blogs-the-papers-63685096,https://www.bbc.co.uk/news/blogs-the-papers-63685096?at_medium=RSS&at_campaign=KARANGA,Saturday's front pages cover the last-minute decision to stop alcohol being sold at World Cup stadiums.
877,8078,Queen's funeral plans: What will happen on the day,"Fri, 16 Sep 2022 15:18:07 GMT",https://www.bbc.co.uk/news/uk-60617519,https://www.bbc.co.uk/news/uk-60617519?at_medium=RSS&at_campaign=KARANGA,Here's what we know about events on the day of the Queen's state funeral.
878,3218,Turkey: Huge rally for opposition's Canan Kaftancioglu,"Sat, 21 May 2022 21:43:22 GMT",https://www.bbc.co.uk/news/world-europe-61538980,https://www.bbc.co.uk/news/world-europe-61538980?at_medium=RSS&at_campaign=KARANGA,Canan Kaftancioglu has been convicted for insulting President Erdogan and the Turkish state.
879,11404,Schengen: No EU border-free zone for Romania and Bulgaria,"Thu, 08 Dec 2022 19:24:04 GMT",https://www.bbc.co.uk/news/world-europe-63905113,https://www.bbc.co.uk/news/world-europe-63905113?at_medium=RSS&at_campaign=KARANGA,"EU ministers vote to admit Croatia to the Schengen zone, but Romania and Bulgaria must wait."
880,13012,Residents turn against Putin in liberated Lyman,"Sun, 22 Jan 2023 17:51:52 GMT",https://www.bbc.co.uk/news/world-europe-64367346,https://www.bbc.co.uk/news/world-europe-64367346?at_medium=RSS&at_campaign=KARANGA,"Ukrainian civilians are returning to Lyman, close to the front line, despite the threat of strikes."
881,10629,Talking therapy: How ice cream is helping people discuss difficult topics,"Sun, 20 Nov 2022 00:14:57 GMT",https://www.bbc.co.uk/news/uk-63503970,https://www.bbc.co.uk/news/uk-63503970?at_medium=RSS&at_campaign=KARANGA,Artist Annie Nicholson's work has centred around grief since she lost family members in a tragic accident.
882,10210,"Harry Kane: Tottenham captain subbed off suffering from fatigue, says Antonio Conte","Wed, 09 Nov 2022 23:37:01 GMT",https://www.bbc.co.uk/sport/football/63578773,https://www.bbc.co.uk/sport/football/63578773?at_medium=RSS&at_campaign=KARANGA,"Harry Kane was replaced after an hour of Tottenham's EFL Cup defeat to Nottingham Forest as he was tired, says Antonio Conte."
883,9778,How Brazil's election campaign turned ugly,"Fri, 28 Oct 2022 00:47:21 GMT",https://www.bbc.co.uk/news/world-latin-america-63422128,https://www.bbc.co.uk/news/world-latin-america-63422128?at_medium=RSS&at_campaign=KARANGA,"From disputed polls to ""conspirituality"", Brazil's presidential run-off has split society."
884,9354,LS Lowry's Going To The Match sells for £7.8m at auction,"Wed, 19 Oct 2022 20:28:46 GMT",https://www.bbc.co.uk/news/uk-england-manchester-63319216,https://www.bbc.co.uk/news/uk-england-manchester-63319216?at_medium=RSS&at_campaign=KARANGA,"The sale of the artwork, described as an ""iconic masterpiece"", means it will remain on public display."
885,11255,World Cup 2022: Watch a different view of Jude Bellingham's brilliant display for England against Senegal,"Sun, 04 Dec 2022 22:32:56 GMT",https://www.bbc.co.uk/sport/av/football/63854688,https://www.bbc.co.uk/sport/av/football/63854688?at_medium=RSS&at_campaign=KARANGA,Watch a different view of Jude Bellingham's game-changing performance for England as he played a key role in their opening two goals against Senegal.
886,10747,The puzzle of UK’s half a million missing workers,"Wed, 23 Nov 2022 13:00:22 GMT",https://www.bbc.co.uk/news/health-63625989,https://www.bbc.co.uk/news/health-63625989?at_medium=RSS&at_campaign=KARANGA,The number out of work through ill health has been rising sharply - and no-one is really sure why.
887,14386,Scottish bakery Morton's Rolls 'ceases trading',"Sat, 04 Mar 2023 16:17:19 GMT",https://www.bbc.co.uk/news/uk-scotland-scotland-business-64834929,https://www.bbc.co.uk/news/uk-scotland-scotland-business-64834929?at_medium=RSS&at_campaign=KARANGA,Companies House said it could strike off the bakery after it missed a deadline to file accounts.
888,6328,Commonwealth Games: Geraint Thomas takes time trial bronze as Fred Wright and Anna Henderson win silver,"Thu, 04 Aug 2022 22:11:43 GMT",https://www.bbc.co.uk/sport/commonwealth-games/62421241,https://www.bbc.co.uk/sport/commonwealth-games/62421241?at_medium=RSS&at_campaign=KARANGA,"Geraint Thomas says the Commonwealth Games cycling time trial was ""not as organised as we're used to"" after he recovers from an early crash to take bronze."
889,7614,Baby sticky tape skin test can predict eczema risk,"Wed, 07 Sep 2022 00:10:35 GMT",https://www.bbc.co.uk/news/health-62808235,https://www.bbc.co.uk/news/health-62808235?at_medium=RSS&at_campaign=KARANGA,"Scientists say they can predict which youngsters might get the dry, itchy skin condition."
890,1362,P&O Ferries preparing to restart Dover-Calais route,"Wed, 06 Apr 2022 15:29:18 GMT",https://www.bbc.co.uk/news/business-60993640,https://www.bbc.co.uk/news/business-60993640?at_medium=RSS&at_campaign=KARANGA,"The firm hopes to get its Pride of Kent and Spirit of Britain ships back in action, subject to inspection."
891,324,Australia floods: 'I'm angry it's happening again',"Fri, 11 Mar 2022 16:57:06 GMT",https://www.bbc.co.uk/news/world-australia-60686223,https://www.bbc.co.uk/news/world-australia-60686223?at_medium=RSS&at_campaign=KARANGA,"Australians are reeling from one of their worst natural disasters, but many despair at a sense of déjà vu."
892,11900,"Irmgard Furchner: Nazi typist guilty of complicity in 10,500 murders","Tue, 20 Dec 2022 15:15:16 GMT",https://www.bbc.co.uk/news/world-europe-64036465,https://www.bbc.co.uk/news/world-europe-64036465?at_medium=RSS&at_campaign=KARANGA,"Irmgard Furchner, 97, who worked for a Nazi commandant, is convicted in Germany."
893,14097,John Motson reminisces about his career as a football commentator,"Thu, 23 Feb 2023 10:38:39 GMT",https://www.bbc.co.uk/sport/av/football/15136091,https://www.bbc.co.uk/sport/av/football/15136091?at_medium=RSS&at_campaign=KARANGA,John Motson talks to Dan Walker and Mark Lawrenson about his long career as a football commentator.
894,976,Josh Warrington knocks out Kiko Martinez to regain IBF featherweight title - highlights,"Sun, 27 Mar 2022 10:49:05 GMT",https://www.bbc.co.uk/sport/av/boxing/60892867,https://www.bbc.co.uk/sport/av/boxing/60892867?at_medium=RSS&at_campaign=KARANGA,Watch the highlights as Josh Warrington earns a brilliant technical knockout against Spain's Kiko Martinez to become a two-time IBF featherweight champion.
895,10509,What awaits Brittney Griner in Russian penal colony?,"Thu, 17 Nov 2022 20:14:50 GMT",https://www.bbc.co.uk/news/world-europe-63660402,https://www.bbc.co.uk/news/world-europe-63660402?at_medium=RSS&at_campaign=KARANGA,The US basketball player is being held in a remote jail 500km (310 miles) south-east of Moscow.
896,2701,Bafta TV Awards 2022: The winners in full,"Sun, 08 May 2022 18:10:52 GMT",https://www.bbc.co.uk/news/entertainment-arts-60925307,https://www.bbc.co.uk/news/entertainment-arts-60925307?at_medium=RSS&at_campaign=KARANGA,Find out if your favourite TV programmes and actors have won a Bafta at Sunday's ceremony.
897,11861,World Cup 2022: Lionel Messi and Diego Maradona's World Cup records compared,"Sun, 18 Dec 2022 06:32:50 GMT",https://www.bbc.co.uk/sport/football/63978361,https://www.bbc.co.uk/sport/football/63978361?at_medium=RSS&at_campaign=KARANGA,"Lionel Messi seeks to emulate Diego Maradona by winning the World Cup with Argentina, but how does their influence compare in their runs to the final?"
898,6651,Bus funeral procession for Manchester veteran driver,"Fri, 12 Aug 2022 19:03:02 GMT",https://www.bbc.co.uk/news/uk-england-manchester-62523864,https://www.bbc.co.uk/news/uk-england-manchester-62523864?at_medium=RSS&at_campaign=KARANGA,Harry Winstanley is transported to his final resting place on board on the last bus he drove.
899,8301,Tintagel among castles at risk from climate change,"Fri, 23 Sep 2022 00:04:19 GMT",https://www.bbc.co.uk/news/science-environment-62995598,https://www.bbc.co.uk/news/science-environment-62995598?at_medium=RSS&at_campaign=KARANGA,"Rising sea levels are threatening ancient castles and forts at an accelerating rate, says English Heritage."
900,4482,Joe Lycett asked to explain comedy show joke to police,"Tue, 21 Jun 2022 17:23:22 GMT",https://www.bbc.co.uk/news/uk-england-birmingham-61882384,https://www.bbc.co.uk/news/uk-england-birmingham-61882384?at_medium=RSS&at_campaign=KARANGA,Joe Lycett says an audience member complained to the police about a joke in a recent show.
901,12751,Quadriplegic cerebral palsy: Mum sees son walk for first time,"Sun, 15 Jan 2023 21:58:31 GMT",https://www.bbc.co.uk/news/uk-wales-64251504,https://www.bbc.co.uk/news/uk-wales-64251504?at_medium=RSS&at_campaign=KARANGA,"Thanks to a new machine bought by his school, Jacob has stood up and moved his legs for the first time."
902,15442,Match of the Day Top 10: Gary Lineker relives Barcelona hat-trick against Real Madrid,"Mon, 03 Apr 2023 15:27:22 GMT",https://www.bbc.co.uk/sport/av/football/65042458,https://www.bbc.co.uk/sport/av/football/65042458?at_medium=RSS&at_campaign=KARANGA,Gary Lineker explains why the referee refused to give away the El Clasico match ball as he relives his hat-trick against Real Madrid.
903,1409,London Luton Airport: Government to hold inquiry into growth plan,"Wed, 06 Apr 2022 20:59:17 GMT",https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-61017175,https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-61017175?at_medium=RSS&at_campaign=KARANGA,The communities secretary calls in a council's decision to approve Luton Airport's expansion plan.
904,14921,Car-charging and dog hotels: Seven perks to lure you to the office,"Sun, 19 Mar 2023 01:08:44 GMT",https://www.bbc.co.uk/news/business-64914894,https://www.bbc.co.uk/news/business-64914894?at_medium=RSS&at_campaign=KARANGA,Companies are trying a variety of incentives to lure staff back to the office.
905,10498,What is the windfall tax on oil and gas companies?,"Thu, 17 Nov 2022 14:19:23 GMT",https://www.bbc.co.uk/news/business-60295177,https://www.bbc.co.uk/news/business-60295177?at_medium=RSS&at_campaign=KARANGA,The government has extended the windfall tax on oil and gas companies.
906,6676,Is there a hosepipe ban in my area?,"Fri, 12 Aug 2022 10:23:07 GMT",https://www.bbc.co.uk/news/uk-62406916,https://www.bbc.co.uk/news/uk-62406916?at_medium=RSS&at_campaign=KARANGA,"A hosepipe ban is being introduced for some areas, but what about the rest of the UK?"
907,12663,University staff plan 18 new days of strikes,"Thu, 12 Jan 2023 21:39:53 GMT",https://www.bbc.co.uk/news/education-64253904,https://www.bbc.co.uk/news/education-64253904?at_medium=RSS&at_campaign=KARANGA,"The University and College Union said the ""the clock is ticking"" for a deal to be reached over pay."
908,9770,Halloween: Pig-headed butcher leads scares at Aberdare house,"Sat, 29 Oct 2022 20:52:52 GMT",https://www.bbc.co.uk/news/uk-wales-63431336,https://www.bbc.co.uk/news/uk-wales-63431336?at_medium=RSS&at_campaign=KARANGA,One family spends six months turning their home into a must-see Halloween attraction.
909,3296,Wrexham: Man dies after being bitten by dog at house,"Mon, 23 May 2022 17:08:51 GMT",https://www.bbc.co.uk/news/uk-wales-61551650,https://www.bbc.co.uk/news/uk-wales-61551650?at_medium=RSS&at_campaign=KARANGA,Police say the dog was put down by a vet at the scene of the attack.
910,12042,Maxi Jazz: Tributes hail Faithless singer as an 'incredible talent',"Sun, 25 Dec 2022 00:25:15 GMT",https://www.bbc.co.uk/news/entertainment-arts-64088168,https://www.bbc.co.uk/news/entertainment-arts-64088168?at_medium=RSS&at_campaign=KARANGA,"Dutch trance legend Armin van Buuren hopes the London singer's music keeps on ""inspiring others""."
911,2665,Afghanistan: Women’s faces become latest Taliban restriction after face veil rule,"Sat, 07 May 2022 15:18:25 GMT",https://www.bbc.co.uk/news/world-asia-61363969,https://www.bbc.co.uk/news/world-asia-61363969?at_medium=RSS&at_campaign=KARANGA,"“They are always after women” rather than tackling Afghanistan’s many problems, one activist told the BBC."
912,12124,"Ukraine war: My nights are peaceful at last, after trauma of air raids","Mon, 26 Dec 2022 01:04:23 GMT",https://www.bbc.co.uk/news/world-europe-64053061,https://www.bbc.co.uk/news/world-europe-64053061?at_medium=RSS&at_campaign=KARANGA,"Nika survived the Russian assault on Kharkiv earlier this year, and is now settled in the UK."
913,2918,Full lunar eclipse to bring super blood Moon,"Sun, 15 May 2022 02:05:40 GMT",https://www.bbc.co.uk/news/science-environment-61423765,https://www.bbc.co.uk/news/science-environment-61423765?at_medium=RSS&at_campaign=KARANGA,The Moon will slowly darken and turn red as it falls into Earth's shadow.
914,6353,Scottish island of Pladda on sale for price of a city flat,"Fri, 05 Aug 2022 14:27:12 GMT",https://www.bbc.co.uk/news/uk-scotland-62434747,https://www.bbc.co.uk/news/uk-scotland-62434747?at_medium=RSS&at_campaign=KARANGA,"Pladda off the coast of Arran is on sale for £350,000 and includes a five-bed house and helipad."
915,3502,Keely Hodgkinson 'expecting more of herself' in Eugene,"Fri, 27 May 2022 21:09:06 GMT",https://www.bbc.co.uk/sport/athletics/61614525,https://www.bbc.co.uk/sport/athletics/61614525?at_medium=RSS&at_campaign=KARANGA,British Olympic silver medallist Keely Hodgkinson says she wants to be a dominant force on the Diamond League circuit this season.
916,13820,Six Nations: Uini Atonio banned for dangerous tackle on Rob Herring,"Wed, 15 Feb 2023 14:16:39 GMT",https://www.bbc.co.uk/sport/av/rugby-union/64653318,https://www.bbc.co.uk/sport/av/rugby-union/64653318?at_medium=RSS&at_campaign=KARANGA,Six Nations Rugby Special's John Barclay and Jonathan Davies analyse a tackle by Uini Atonio on Ireland's Rob Herring that earned the French prop a three-match ban.
